hour,consumption_kw
1,0.2988488915328845
2,0.24051053284520496
3,0.12807930402619336
4,0.1
5,0.10018552201230381
6,0.17634447866552225
7,0.5448934211122343
8,1.2653647373733665
9,0.7793965870088532
10,0.5442268696574313
11,0.354042603805354
12,0.40428475117956875
13,0.6847483716712058
14,0.48514778720503643
15,0.31158408965353673
16,0.46406758425066247
17,0.8285861354318929
18,1.3255748096475595
19,2.641836257816838
20,2.4051153045763365
21,2.378334495254173
22,1.1412752131266004
23,0.8631674137873004
24,0.4231946342372779
25,0.32505135789678374
26,0.241056979828051
27,0.11581832525120471
28,0.10357503023999268
29,0.11334132065849953
30,0.20824989292450635
31,0.6053949847990435
32,1.2501328602509971
33,0.840052315597391
34,0.3417195706703667
35,0.3337442788845162
36,0.4868168074588833
37,0.5826113556671657
38,0.4396097830803793
39,0.3660176301676616
40,0.5187815182250721
41,0.5576703114010354
42,1.2727265302206598
43,2.0004487144477117
44,2.938484171445062
45,1.9635977987144408
46,1.3430982891228171
47,0.6072136307660922
48,0.45461215778755715
49,0.38428570839205356
50,0.25855232480158513
51,0.1509594400431574
52,0.1166081925553781
53,0.10817921826418771
54,0.20442670114099756
55,0.6046513630319476
56,1.0723398950774445
57,0.7781034159884777
58,0.46327586046222713
59,0.30417331639546596
60,0.48614360969644965
61,0.5306618791530788
62,0.45081596221005943
63,0.3035601872433774
64,0.4152495804845067
65,0.6965401434087091
66,1.8002761132519285
67,2.3349710429772044
68,2.2965543499884475
69,2.394595879752918
70,0.9088132796776683
71,0.7160342944830833
72,0.5092297207946302
73,0.3295527194415399
74,0.2555920447085923
75,0.154348313904172
76,0.11649265598504784
77,0.10763013134682534
78,0.17983963575944517
79,0.7049123084892019
80,1.093121299153509
81,0.6918306056773624
82,0.49789538812594086
83,0.37520591193105396
84,0.4478942208042875
85,0.6323423202140368
86,0.4119739453285865
87,0.2977136346923896
88,0.45904298279805084
89,0.8182742900760253
90,1.4920811067210762
91,2.734878201715318
92,2.8836132009732536
93,1.974415769343833
94,1.2067562714274098
95,0.675805363058745
96,0.5233164548238031
97,0.3768066246005698
98,0.22108552002489826
99,0.1803462950917599
100,0.1
101,0.1
102,0.2130936369941904
103,0.562465937484027
104,1.162378767036387
105,0.7595407393496665
106,0.38697793978535294
107,0.36994416265104746
108,0.5300484544033778
109,0.6666792120163215
110,0.46002293343637096
111,0.24054412773626688
112,0.40021901256938996
113,0.7166748734341408
114,1.6367703126974484
115,2.5680184539289543
116,2.3989704284932687
117,2.320941526657453
118,1.0059089707599553
119,0.6662608877466756
120,0.3625964864071231
121,0.4004400930896576
122,0.29256859845284444
123,0.20384855480576364
124,0.15921372341582563
125,0.14326247382391682
126,0.28040398560422314
127,0.8039801490789094
128,1.8369829004869973
129,1.3783837447698783
130,0.4640503528559098
131,0.4771657352687757
132,0.6242598814237208
133,0.7731939673394223
134,0.6246104534051038
135,0.4379878567954925
136,0.7566102008401527
137,1.128961210026415
138,1.993374633374485
139,3.1248430473678614
140,3.2837394040003267
141,2.6255410028241726
142,1.761083062243735
143,0.9208410347734507
144,0.5702828441459735
145,0.43024760839420556
146,0.28180100147690296
147,0.24147233637560406
148,0.12221412422782055
149,0.1376566458695836
150,0.25370174980863264
151,0.8001686847818964
152,1.3822954779930499
153,0.9065300614933077
154,0.6048916525416153
155,0.39457193062246004
156,0.4443887692860884
157,0.6540826013346744
158,0.7179469051282861
159,0.42089254224642747
160,0.6204413766463363
161,1.2723131519693611
162,2.1633684761853194
163,2.638567274060285
164,4.187723813342483
165,2.389256439793407
166,2.466476127664559
167,1.0076085098963943
168,0.7058431239286335
169,0.26034888367250764
170,0.18346761455711172
171,0.18128869700591793
172,0.10791266736067254
173,0.10422276935039873
174,0.16005734301124996
175,0.6553147921905425
176,1.2964867510763654
177,0.701371774636304
178,0.4567192478369808
179,0.2948557404654881
180,0.5043615348338578
181,0.6163592820424653
182,0.43664741226803194
183,0.24565842418589243
184,0.5227527720191424
185,0.8206381611713163
186,1.4703688123196599
187,2.2423907563423398
188,2.894047035671319
189,2.2437269910603965
190,1.2872572475315376
191,0.7230382977727158
192,0.45707302900812896
193,0.30397223418293445
194,0.2601608337316846
195,0.15192233003245173
196,0.12090602499822724
197,0.1
198,0.25149296725570974
199,0.6216614765888963
200,1.1501502061765365
201,0.9466857201020771
202,0.43796747226021404
203,0.3655863281517763
204,0.4135777974230079
205,0.6771945896669883
206,0.36401683026195625
207,0.2878430112253309
208,0.4952403537146332
209,0.8815457517093481
210,1.6436295462851507
211,2.1651453266971266
212,2.8734413909788095
213,2.410875695370079
214,1.413659990930929
215,0.8130120409487196
216,0.5126806322414076
217,0.29851733736702596
218,0.2247900234915566
219,0.17377205170839544
220,0.10625798849420617
221,0.10101927026610888
222,0.19451242810810043
223,0.5514506985855248
224,1.2856268686421444
225,1.0053048536877467
226,0.5226263022859815
227,0.3350167732921405
228,0.4897791261991628
229,0.6268121730866781
230,0.38907143081356244
231,0.3524663124806556
232,0.4614339127934468
233,0.7689334440123561
234,1.4496484692391893
235,2.0836636359891507
236,3.3341938564636022
237,2.568057175817579
238,1.4727491994652218
239,0.7760018025345976
240,0.42512974912586043
241,0.33934314102813784
242,0.2561773332142917
243,0.16145194434983226
244,0.10887089899082474
245,0.1016677044052221
246,0.18545634506363726
247,0.4836638769229193
248,1.1966637779340248
249,0.8536851238341592
250,0.3795745590831736
251,0.31411640886709324
252,0.44733392101325065
253,0.6627862568529939
254,0.37842406208437396
255,0.33788699048470716
256,0.4135415467871112
257,0.8486666671231857
258,1.6297778447906537
259,2.413233603108903
260,2.855098919858857
261,2.2971794451183762
262,1.0677392778528572
263,0.7184577349561432
264,0.46837999513405193
265,0.3060337895720562
266,0.2806129198965373
267,0.15756021622610414
268,0.1
269,0.1
270,0.19392327930462783
271,0.5255569508656505
272,1.258804990233727
273,0.8661738533300762
274,0.45567042148805664
275,0.3101291088090666
276,0.3803420024178784
277,0.6725847692181743
278,0.4486264303360177
279,0.3337332588586469
280,0.41226996163036916
281,0.9924721526797906
282,1.5547268445941183
283,1.8378085616549895
284,3.247393383711816
285,1.972043035186934
286,1.3130133196104181
287,0.7555336431552822
288,0.5100381483164838
289,0.3539593762894893
290,0.2921529920762817
291,0.19350482499745655
292,0.13143151257829025
293,0.1558016777934048
294,0.26346511241134035
295,0.7159914659632384
296,1.4353032794570932
297,1.336602394163878
298,0.5399075617855136
299,0.4627503697143975
300,0.56776909037635
301,0.8604599957824907
302,0.5793114910470979
