hour,consumption_kw
1,0.40401818598208805
2,0.2962305132136277
3,0.28026258519694325
4,0.2429389225875486
5,0.2991643657135816
6,0.48494853132934385
7,0.7504583765226576
8,1.1067135740951168
9,1.5321466158856085
10,2.0624120473122955
11,2.1052796563663088
12,2.846162537075633
13,2.7208722468103352
14,2.8004455850886356
15,2.1632715054475877
16,2.474268433393135
17,3.0097708029340025
18,3.4285284346327503
19,4.0435521356685085
20,4.26511989347185
21,3.246068789617972
22,2.743526876157172
23,1.6490201729279084
24,0.8543751629781112
25,0.38454478396709096
26,0.2796763379457598
27,0.2327299575378326
28,0.25117529255410526
29,0.3289488158036634
30,0.5096747145426545
31,0.8047655262593412
32,1.044177723588065
33,1.5982457255730533
34,1.9944918808207661
35,2.552368722653357
36,2.3254714009270554
37,2.7725979216593197
38,2.5959506038233666
39,2.5598109309020267
40,2.683493821532625
41,2.9943529896758463
42,3.9742033855531123
43,3.868107674685088
44,3.603977986723489
45,3.833209273881577
46,2.519591794772051
47,1.640593415331124
48,0.8085943126059547
49,0.45900783927290284
50,0.29303067016144724
51,0.26649468876291565
52,0.2650107129541402
53,0.28411226525062844
54,0.49141772563123215
55,0.8269926388701294
56,1.1465834893343205
57,1.5142832215646838
58,2.1740787043204657
59,2.3548337432262483
60,2.086562336526885
61,2.837880877434171
62,2.6441766798104482
63,2.2057757025819145
64,2.279626497090586
65,3.2002673415501803
66,3.7342078507950194
67,4.455014602925924
68,3.7711663125037784
69,2.894273918800737
70,2.956627551344826
71,1.7277070149133418
72,0.8493476491514157
73,0.3966535420753119
74,0.29979855451782855
75,0.23071581548367562
76,0.2691307574087697
77,0.25994507518785265
78,0.5018189637216985
79,0.7846858734202511
80,1.1215523896153077
81,1.7244802092377822
82,2.457756275780992
83,2.5001652508063446
84,2.582768022573532
85,2.6437631093756235
86,2.339161187978322
87,2.219267986925201
88,2.565709984902282
89,3.1251528112011973
90,4.088980273823087
91,4.094789152036339
92,3.5769783330961245
93,3.031436367892405
94,2.4983483446652617
95,1.536799429673278
96,0.8233873929675672
97,0.4217973993887532
98,0.2908474058233669
99,0.228134288191011
100,0.25952251512863783
101,0.2970903010918698
102,0.5710959878930338
103,0.7458279646474136
104,1.069259674853634
105,1.8473167117600713
106,1.9186623255555666
107,2.302556763476384
108,2.4319582980081935
109,2.5977690997629446
110,2.6350521682794206
111,2.6020220430543555
112,2.4755586597234385
113,3.6226713681073965
114,3.582960867716733
115,4.528415619773564
116,3.9465885160042826
117,3.1324917087239506
118,2.1436572737836985
119,1.9139670111012148
120,0.9337386441339913
121,0.45859780883341766
122,0.3345371571276791
123,0.3050635329416608
124,0.30902895514170325
125,0.37894855035002334
126,0.5402123085539688
127,0.8288054618894625
128,1.247825709267926
129,1.8271311144652023
130,2.7214600253514214
131,2.5599155855300975
132,2.337716816462551
133,3.3789644478394925
134,3.2006235116826054
135,3.072498247759096
136,3.0263837002972114
137,3.5757904655257877
138,3.6955475462396596
139,4.722269855761591
140,4.437135076459516
141,3.6889806860490046
142,2.662437740653081
143,2.2323788351175518
144,1.1523520378836163
145,0.4850690774102643
146,0.33494522162632867
147,0.29991128205144846
148,0.31784138734769596
149,0.3573725619141021
150,0.6131701061510599
151,0.799100958740809
152,1.3009854715669764
153,2.040899068635006
154,2.32921361470416
155,2.7379826540758234
156,3.0763834383575306
157,3.0911837655773002
158,2.8196437012570934
159,2.9998242847240166
160,3.0982086040997183
161,3.3861632587102486
162,4.334879717740078
163,4.511000249037904
164,4.169470826331312
165,3.8849761759891384
166,2.63161558438234
167,1.7090161560402224
168,0.9938085185856249
169,0.37077136456915893
170,0.3125010720144475
171,0.23950293104701625
172,0.25506061415201564
173,0.2637029296620354
174,0.44732766623500303
175,0.7414626330583282
176,1.0207394312649904
177,1.5499319119933417
178,2.246856542477517
179,2.3542985774136262
180,2.7661186624821035
181,2.74225737293603
182,2.3209191439864454
183,2.099472412465465
184,2.5660622607758716
185,3.110961773924911
186,3.692132804205592
187,4.642503822965545
188,3.5769851664941203
189,3.578967117091569
190,2.187012530823076
191,1.822981887887915
192,0.8443657511161301
193,0.3814373133315496
194,0.30725752314139115
195,0.24347408124135955
196,0.23802953274644292
197,0.29070744879494964
198,0.514109714209889
199,0.720252766967302
200,0.9594906648813517
201,1.5320160769294897
202,1.7844088119076593
203,2.359289642419285
204,2.5482561147623515
205,3.095126059478274
206,3.0206040698084387
207,2.3139048357129735
208,3.01973849418102
209,2.780993060141745
210,4.016969125486206
211,4.024936359175366
212,3.670444871597189
213,3.3231839450100873
214,2.4809360718794142
215,1.5290728520965613
216,1.0282338076711481
217,0.3987263763268538
218,0.2690903812551186
219,0.21521113986050697
220,0.2583255858868437
221,0.2923983248684075
222,0.4789038963936524
223,0.7230113209357311
224,1.082993652216322
225,1.7081825905054708
226,2.0285075098149585
227,2.385747301301302
228,2.301412532064149
229,2.7847029739503615
230,2.5126368749775323
231,2.4403661597874358
232,2.185364126465382
233,3.172775297558657
234,3.954767917323824
235,4.547056198856475
236,3.698348274584712
237,3.466468942645165
238,2.46765135534063
239,1.6328626688098031
240,0.796755908407409
241,0.3027793919586977
242,0.3207528007107103
243,0.25934372397344
244,0.2690784386655625
245,0.34067399701387613
246,0.506156965089917
247,0.707153800787312
248,0.9742439551255427
249,1.5766008543475591
250,2.0052796887882267
251,2.1461217542376314
252,2.3835225653590344
253,2.3103156180325835
254,2.1593097098319625
255,2.467337795164348
256,2.9471456338063136
257,2.861163496032517
258,3.77538295931184
259,5.222866967134315
260,3.5558721972968628
261,2.910262733690283
262,2.349303829258498
263,1.5853696307132825
264,1.0428247353838906
265,0.3655282274986351
266,0.3701574751997687
267,0.24104588454835352
268,0.2800236742264149
269,0.3378195877794577
270,0.48222688136303293
271,0.6890644611964271
272,1.065573104747426
273,1.5444097034976767
274,1.901754443615129
275,2.2688528613606027
276,2.408915303445353
277,3.1113290775181635
278,2.366763904774134
279,2.4158547651219515
280,2.5631892245166594
281,3.172367059959613
282,3.8272627978356875
283,3.8281008614554906
284,3.848536674764887
285,3.5809422600535106
286,2.3125195177655127
287,1.6844244754826132
288,0.9649212291179818
289,0.48076358801809416
290,0.3534998798864391
291,0.30369336419899207
292,0.32094758418783226
293,0.34241518686054506
294,0.5831470500443255
295,0.9255170103437597
296,1.2350738690589704
297,1.8927257888197013
298,2.426622063698397
299,2.741498642256092
300,3.0201907007268707
301,3.6612239769339787
302,2.477254510889142
303,2.282059037103779
304,2.9666767098732594
305,3.2827453558069193
306,4.845685993321698
307,4.242751189626676
308,4.862279608690145
309,3.49147495871811
310,2.9455580513387307
311,1.8532615384189188
312,0.9999360207192002
313,0.4621497062671424
314,0.39489811712750433
315,0.2946034626801222
316,0.3107957036301961
317,0.36502524068335546
318,0.6106473444655915
319,0.9232297585015559
320,1.1986055448201371
321,1.7666870910246923
322,2.3661984696435114
323,2.720995429869715
324,3.141165447939653
325,3.5559989577748
326,3.0589804587009404
327,1.9655482735323742
328,2.571919571005789
329,3.585164449071086
330,4.195839995786756
331,5.184199216500408
332,4.436967751868421
333,3.804426449737859
334,2.938265429289446
335,2.004929755485499
336,1.0272122877393464
337,0.3881647443591302
338,0.3012204770129993
339,0.24834710726150294
340,0.2641757184872625
341,0.30645222971741615
342,0.48049907155790594
343,0.7824024372470806
344,1.09654064987952
345,1.4856182449988031
346,2.190489979934216
347,2.0299385105570553
348,2.9404006420850806
349,2.645363701736847
350,2.4323315064110678
351,2.1942975725055796
352,2.471338335360385
353,2.8369200183340366
354,3.9577287184871635
355,4.480725299881473
356,3.4589257302481236
357,3.8913197209333483
358,2.310802393383392
359,1.5948501894817992
360,0.820997774894773
361,0.4124084913045275
362,0.31037744350764324
363,0.2491327461706466
364,0.23589458873205302
365,0.2964243930043792
366,0.5201677066142079
367,0.7205467465112931
368,0.9988623765498372
369,1.7611228873615514
370,2.0572383961172287
371,2.358195992797867
372,2.413841216247704
373,3.032968861276085
374,2.1251607524187146
375,2.0691476012431247
376,2.4040857881885853
377,3.0542372503439186
378,3.709034529197499
379,4.023014429982661
380,3.7002568679379193
381,3.035381746016054
382,2.299900274047365
383,1.6030647092259487
384,0.9443194383664542
385,0.3789217586592518
386,0.31927879039871676
387,0.26924975534246626
388,0.2500494262891528
389,0.24004703729140997
390,0.43682458822489834
391,0.7393133680480835
392,0.9426299478874282
393,1.7149236353651252
394,2.221103107141718
395,2.8615766496984394
396,2.7242982245999534
397,2.6342421144681953
398,2.3871910017838767
399,2.413780697375574
400,2.7763480462630747
401,2.976160663767959
402,3.8533622996139627
403,3.620533924782221
404,3.91543306328581
405,3.385352398353579
406,2.566790795262141
407,1.6651101897005856
408,0.8941891538003417
409,0.3805563887352325
410,0.2783960854907441
411,0.225789118809557
412,0.24652723299009763
413,0.2858300295517357
414,0.4578925472015094
415,0.7652621344749841
416,1.1348487633182889
417,1.6768142676121993
418,1.7740633641034664
419,2.4819549304060446
420,2.5772324539036457
421,3.0202675880993053
422,2.684285032433452
423,2.1207789582539385
424,2.5126821328110927
425,2.854112740134037
426,3.512314175595934
427,3.4702980724637884
428,3.637504424204533
429,3.004304715609879
430,2.575659751967386
431,1.86442355541528
432,0.9171015318360791
433,0.41092081413972154
434,0.3216805066343932
435,0.2087793788428938
436,0.262377704535464
437,0.3070430510801366
438,0.4429457197951195
439,0.7864660389188883
440,1.0440477828015906
441,1.6427188422720345
442,2.148322862850358
443,2.5450791660117225
444,2.8190532579671275
445,3.0410448678976434
446,2.775046236037957
447,2.2921200763747205
448,2.5623858339761636
449,3.055487450166128
450,4.419873325440406
451,4.60232992663833
452,3.8318616312196814
453,3.1817506250159853
454,2.3339979836785867
455,1.6525388172994206
456,0.910234019246216
457,0.4624030992406702
458,0.33777179150069553
459,0.26600617623520423
460,0.303877049448581
461,0.3222429773101895
462,0.4996877047384749
463,0.8629367716441975
464,1.2187140533161618
465,2.005542687717975
466,2.738745625468396
467,2.5921807485783592
468,3.347452413184238
469,3.2693001697755864
470,2.6866810443185902
471,2.4875039475098024
472,3.4491893291324285
473,3.5931036928670315
474,4.289090719766432
475,4.895620907888487
476,5.1442323146699165
477,3.579840121879253
478,2.344214462846822
479,1.9000974033544542
480,0.9972801564973998
481,0.46962862969027613
482,0.37338278499853883
483,0.2788245749928624
484,0.3266072701068477
485,0.3315026611737805
486,0.6191071537645411
487,0.8521918461642799
488,1.2892941390268589
489,1.881587627856613
490,2.636116582086204
491,2.5090588540152536
492,2.818987745419899
493,2.9590808677537885
494,3.2660837171183994
495,2.624565939413824
496,3.1167870110988707
497,3.590052770389879
498,4.9666161278342225
499,5.116111907177547
500,4.585122700683437
501,3.7653301971512967
502,3.08786417067723
503,1.766147139945207
504,1.045143312759209
505,0.4028763737776522
506,0.31958781735714903
507,0.21374567526161206
508,0.27545577056360215
509,0.3210438859619746
510,0.5404709979788477
511,0.7834243653900057
512,1.1675567306451258
513,1.6752310491070375
514,1.9451094261059252
515,2.4142081616051656
516,2.89457153831738
517,3.0048570927504232
518,2.2583440715864804
519,2.3083562199696774
520,2.468514656866522
521,2.8223831861263275
522,4.02625529553212
523,4.366784127147961
524,4.6814282503183975
525,3.1696131861243635
526,2.6806357821478572
527,1.5875824616864471
528,0.8983492001794419
529,0.4203302628932913
530,0.32228781336847084
531,0.28432604890218327
532,0.22594240098816767
533,0.31293978801031347
534,0.5026619805421905
535,0.7007956059184112
536,0.9401302066075932
537,1.7696354706556898
538,2.153360437453717
539,2.4189105014295893
540,2.9647195333577634
541,3.0189357401710835
542,2.830245551367555
543,2.1065276083252433
544,2.949788227340149
545,3.1903532622299067
546,3.4511836644095846
547,4.513255831293701
548,4.121838449009035
549,3.2528081600750838
550,2.339790577130286
551,1.577597493093101
552,0.9964290712543208
553,0.37197860972856733
554,0.2734531098777687
555,0.2436084736075989
556,0.2616611931896092
557,0.3314754891991222
558,0.4533690525321128
559,0.6829608270200187
560,0.9970798017670803
561,1.7283661035611808
562,2.3313816126480016
563,1.950958115684518
564,2.5391634866412796
565,3.013496644149136
566,2.2486312697828525
567,2.209889903005617
568,2.1922759405133427
569,3.153393603886754
570,3.8580132724609086
571,4.519940955526154
572,3.822444336982345
573,3.6387485496056335
574,2.1718848121601977
575,1.805016605409049
576,0.9221861392921797
577,0.40149895793046503
578,0.27900218376155606
579,0.2695227919290575
580,0.23767737640346243
581,0.29499445885186404
582,0.5116788215487457
583,0.8003643285956431
584,1.0602778312404935
585,1.6077125775193697
586,2.2602855908783774
587,2.493372786417356
588,2.73154746850818
589,2.7608468019072587
590,2.5216942545432337
591,2.3099098845511814
592,2.271919798398333
593,3.6775967588392082
594,3.451460042173871
595,4.513952794258897
596,3.8564786717183286
597,3.4715000433571075
598,2.48306305406431
599,1.6905561420756219
600,0.9366378591344097
601,0.43527438129693613
602,0.3155400206255243
603,0.30171873420837475
604,0.2537864354540772
605,0.3007998185111899
606,0.5386382697626508
607,0.7590029052470552
608,1.0597371547260832
609,1.7099662787884833
610,2.214702602379762
611,2.690245795725895
612,2.6689109456003806
613,3.136181310939901
614,2.6761749067716964
615,2.3287092922656147
616,2.7805920409933704
617,3.1068967147658486
618,3.930423522670536
619,4.357496668864617
620,4.115720077881887
621,3.442754682066694
622,2.1781277698580324
623,1.8117916713410076
624,0.9860377595278627
625,0.4453526874232987
626,0.37215000532892145
627,0.2895205497410711
628,0.2669030066796939
629,0.3562908174619683
630,0.5769500134743633
631,0.8800755144946495
632,1.2590703327606245
633,1.6687016650779378
634,2.3205699443705408
635,2.7991049005294806
636,2.8739383383309143
637,3.5180270718125204
638,2.5653549579496784
639,2.688802041563167
640,2.9389835059196705
641,3.3500719113726563
642,4.206868262323532
643,4.7519974299864085
644,3.9053236944645935
645,3.509871387613756
646,2.80975735591601
647,1.991234439346436
648,0.9668255971372415
649,0.45876918034571057
650,0.37934457000974686
651,0.29237414991415
652,0.2717327348773041
653,0.37246094389995493
654,0.585090068386457
655,0.9381920607358495
656,1.4705684017232468
657,1.8658552115901594
658,2.6493112083731822
659,2.733811818179321
660,2.657309860502582
661,3.2712178711641813
662,3.110184415616864
663,2.7786855345179986
664,2.7204966606763095
665,3.3348192690679674
666,4.841061863232936
667,5.376222776811511
668,3.9467925723943527
669,3.5158588864845393
670,2.567312105032298
671,1.6493447897023434
672,0.9514452395355399
673,0.3544158342446817
674,0.31451061149363724
675,0.24969573502657558
676,0.2417800092048115
677,0.3256398468229886
678,0.49153293871425247
679,0.7876798300584775
680,0.7890211429772525
681,1.4820782073088778
